Timestamp,CIB AHU-03 (Teaching) Filter DPS,CIB AHU-03 (Teaching) Heating Valve,CIB AHU-03 (Teaching) Off Coil Temp,CIB AHU-03 (Teaching) Supply Air Temp,CIB AHU-03 (Teaching) Supply Air Temp Setpoint,CIB AHU-03 (Teaching) Supply Fan 01 Enable,CIB AHU-03 (Teaching) Supply Fan 02 Enable,CIB AHU-03 (Teaching) Supply Fan DPS,CIB AHU-03 (Teaching) Time Schedule
2026-01-17T21:00:00Z London,AAAA,66.43915176391602,17.830329577128094,17.899951934814453,18,AAAB,AAAA,AAAB,AAAB
2026-01-17T22:00:00Z London,AAAA,71.88870429992676,18.081875324249268,17.96059560775757,18,AAAB,AAAA,AAAB,AAAB
2026-01-17T23:00:00Z London,AAAA,77.41096750895183,18.306467533111572,17.94711923599243,18,AAAB,AAAA,AAAB,AAAB
2026-01-18T00:00:00Z London,AAAA,68.62898381551106,17.655141989390057,18.111070950826008,18,AAAB,AAAA,AAAB,AAAB
2026-01-18T01:00:00Z London,AAAA,68.13172213236491,17.437289237976074,18.025725682576496,18,AAAB,AAAA,AAAB,AAAB
2026-01-18T02:00:00Z London,AAAA,68.48837852478027,17.527127901713055,17.994280179341633,18,AAAB,AAAA,AAAB,AAAB
2026-01-18T03:00:00Z London,AAAA,67.50631268819173,17.38114086786906,17.93813435236613,18,AAAB,AAAA,AAAB,AAAB
2026-01-18T04:00:00Z London,AAAA,67.19329071044922,17.282317956288654,18.018987496693928,18,AAAB,AAAA,AAAB,AAAB
2026-01-18T05:00:00Z London,AAAA,66.82498296101888,17.46648359298706,17.994280179341633,18,AAAB,AAAA,AAAB,AAAB
2026-01-18T06:00:00Z London,AAAA,67.80343755086263,17.392369906107586,17.985297838846844,18,AAAB,AAAA,AAAB,AAAB
2026-01-18T07:00:00Z London,AAAA,67.09077390034993,17.464239438374836,17.949362754821777,18,AAAB,AAAA,AAAB,AAAB
2026-01-18T08:00:00Z London,AAAA,66.53275871276855,17.38788096110026,18.00101900100708,18,AAAB,AAAA,AAAB,AAAB
2026-01-18T09:00:00Z London,AAAA,64.97942225138347,17.488943576812744,18.01000452041626,18,AAAB,AAAA,AAAB,AAAB
2026-01-18T10:00:00Z London,AAAA,64.74070866902669,17.41707404454549,17.99877421061198,18,AAAB,AAAA,AAAB,AAAB
2026-01-18T11:00:00Z London,AAAA,62.171854972839355,17.48220729827881,18.06839895248413,18,AAAB,AAAA,AAAB,AAAB
2026-01-18T12:00:00Z London,AAAA,57.655396143595375,17.556325435638428,18.061660766601562,18,AAAB,AAAA,AAAB,AAAB
2026-01-18T13:00:00Z London,AAAA,53.17406495412191,17.38338629404704,18.052676518758137,18,AAAB,AAAA,AAAB,AAAB
2026-01-18T14:00:00Z London,AAAA,51.327361742655434,17.39686457316081,18.01224931081136,18,AAAB,AAAA,AAAB,AAAB
2026-01-18T15:00:00Z London,AAAA,48.35362148284912,17.329485257466633,18.014494736989338,18,AAAB,AAAA,AAAB,AAAB
2026-01-18T16:00:00Z London,AAAA,50.020289738972984,17.21943457921346,17.992037296295166,18,AAAB,AAAA,AAAB,AAAB
2026-01-18T17:00:00Z London,AAAA,51.47852738698324,17.23066171010335,17.96059560775757,18,AAAB,AAAA,AAAB,AAAB
2026-01-18T18:00:00Z London,AAAA,53.98473517100016,17.241892019907635,18.00775655110677,18,AAAB,AAAA,AAAB,AAAB
2026-01-18T19:00:00Z London,AAAA,55.20528761545817,17.259859879811604,18.014494101206463,18,AAAB,AAAA,AAAB,AAAB
2026-01-18T20:00:00Z London,AAAA,56.32279300689697,17.381141503651936,17.960593700408936,18,AAAB,AAAA,AAAB,AAAB
2026-01-18T21:00:00Z London,AAAA,58.33722750345866,17.30253251393636,18.018985589345295,18,AAAB,AAAA,AAAB,AAAB
2026-01-18T22:00:00Z London,AAAA,57.523586908976235,17.320500373840332,18.03920078277588,18,AAAB,AAAA,AAAB,AAAB
2026-01-18T23:00:00Z London,AAAA,58.68564542134603,17.307026545206707,17.97407070795695,18,AAAB,AAAA,AAAB,AAAB
2026-01-19T00:00:00Z London,AAAA,58.74582894643148,17.437289237976074,18.001020272572834,18,AAABAMAA,AAAAAMAB,AAAB,AAAB
2026-01-19T01:00:00Z London,AAAA,59.29520161946615,17.214943091074627,18.014493465423584,18,AAAA,AAAB,AAAB,AAAB
2026-01-19T02:00:00Z London,AAAA,59.4111655553182,17.27558167775472,17.992037296295166,18,AAAA,AAAB,AAAB,AAAB
2026-01-19T03:00:00Z London,AAAA,59.338249842325844,17.439535935719807,17.920166492462158,18,AAAA,AAAB,AAAB,AAAB
2026-01-19T04:00:00Z London,AAAA,59.25732135772705,17.392369270324707,18.0010183652242,18,AAAA,AAAB,AAAB,AAAB
2026-01-19T05:00:00Z London,AAAA,58.84742418924967,17.345202604929607,17.971825281778973,18,AAAA,AAAB,AAAB,AAAB
2026-01-19T06:00:00Z London,AAAA,61.66955598195394,17.583275000254314,17.98754580815633,18,AAAA,AAAB,AAAB,AAAB
2026-01-19T07:00:00Z London,AAAA,62.383165995279946,17.652899742126465,17.980806986490887,18,AAAA,AAAB,AAAB,AAAB
2026-01-19T08:00:00Z London,AAAA,65.31953779856364,18.140269597371418,18.010005791982014,18,AAAA,AAAB,AAAB,AAAB
2026-01-19T09:00:00Z London,AAAA,65.55719502766927,18.68603293100993,17.994283358256023,18,AAAA,AAAB,AAAB,AAAB
2026-01-19T10:00:00Z London,AAAA,62.319783210754395,18.820787747701008,18.063908735911053,18,AAAA,AAAB,AAAB,AAAB
2026-01-19T11:00:00Z London,AAAA,61.69035243988037,18.596192359924316,17.974071343739826,18,AAAA,AAAB,AAAB,AAAB
2026-01-19T12:00:00Z London,AAAA,74.59682718912761,18.811805248260498,17.879738807678223,18,AAAA,AAAB,AAAB,AAAB
2026-01-19T13:00:00Z London,AAAA,84.31945101420085,18.21438392003377,18.11107047398885,18,AAAA,AAAB,AAAB,AAAB
2026-01-19T14:00:00Z London,AAAA,58.21912384033203,17.333974838256836,18.084120750427246,18,AAAA,AAAB,AAAB,AAAB
2026-01-19T15:00:00Z London,AAAA,50.94178485870361,17.39237181345622,18.041446208953857,18,AAAA,AAAB,AAAB,AAAB
2026-01-19T16:00:00Z London,AAAA,52.84674263000488,17.32274516423543,18.007755279541016,18,AAAA,AAAB,AAAB,AAAB
2026-01-19T17:00:00Z London,AAAA,54.48896725972494,17.405846913655598,18.018988768259685,18,AAAA,AAAB,AAAB,AAAB
2026-01-19T18:00:00Z London,AAAA,55.45439592997233,17.37664810816447,18.021231651306152,18,AAAA,AAAB,AAAB,AAAB
2026-01-19T19:00:00Z London,AAAA,56.85060087839762,17.38114023208618,18.059414704640705,18,AAAA,AAAB,AAAB,AAAB
2026-01-19T20:00:00Z London,AAAA,58.38459587097168,17.42381540934245,17.976313591003418,18,AAAA,AAAB,AAAB,AAAB
2026-01-19T21:00:00Z London,AAAA,56.43389066060384,17.419320106506348,18.01000515619914,18,AAAA,AAAB,AAAB,AAAB
2026-01-19T22:00:00Z London,AAAA,56.54570770263672,17.33846886952718,18.016742706298828,18,AAAA,AAAB,AAAB,AAAB
2026-01-19T23:00:00Z London,AAAA,56.635918617248535,17.421566168467205,17.98530038197835,18,AAAA,AAAB,AAAB,AAAB
2026-01-20T00:00:00Z London,AAAA,57.185299237569176,17.369913736979168,18.018986225128174,18,AAAA,AAAB,AAAB,AAAB
2026-01-20T01:00:00Z London,AAAA,58.32533359527588,17.446271578470867,17.989791870117188,18,AAAA,AAAB,AAAB,AAAB
2026-01-20T02:00:00Z London,AAAA,57.48330529530843,17.53610833485921,17.969576676686604,18,AAAA,AAAB,AAAB,AAAB
2026-01-20T03:00:00Z London,AAAA,57.87430731455485,17.592257976531982,18.059412161509197,18,AAAA,AAAB,AAAB,AAAB
2026-01-20T04:00:00Z London,AAAA,57.54788112640381,17.450764973958332,18.018985589345295,18,AAAA,AAAB,AAAB,AAAB
2026-01-20T05:00:00Z London,AAAA,58.8813533782959,17.347453117370605,18.01000388463338,18,AAAA,AAAB,AAAB,AAAB
2026-01-20T06:00:00Z London,AAAA,59.352647145589195,17.45974604288737,17.980810165405273,18,AAAA,AAAB,AAAB,AAAB
2026-01-20T07:00:00Z London,AAAA,60.71582539876302,17.392369906107586,17.95161008834839,18,AAAA,AAAB,AAAB,AAAB
2026-01-20T08:00:00Z London,AAAA,61.852057456970215,17.466484864552815,17.93139346440633,18,AAAA,AAAB,AAAB,AAAB
2026-01-20T09:00:00Z London,AAAA,61.4396588007609,17.459749221801758,17.98305304845174,18,AAAA,AAAB,AAAB,AAAB
2026-01-20T10:00:00Z London,AAAA,61.47571595509847,17.466486136118572,17.98529847462972,18,AAAA,AAAB,AAAB,AAAB
2026-01-20T11:00:00Z London,AAAA,60.381645838419594,17.47546974817912,17.940381050109863,18,AAAA,AAAB,AAAB,AAAB
2026-01-20T12:00:00Z London,AAAA,59.114338874816895,17.430551052093506,18.030217170715332,18,AAAA,AAAB,AAAB,AAAB
2026-01-20T13:00:00Z London,AAAA,59.22449906667074,17.37889226277669,17.91118065516154,18,AAAA,AAAB,AAAB,AAAB
2026-01-20T14:00:00Z London,AAAA,59.141037940979004,17.342958450317383,17.935887654622395,18,AAAA,AAAB,AAAB,AAAB
2026-01-20T15:00:00Z London,AAAA,59.07458464304606,17.24638287226359,18.025723775227863,18,AAAA,AAAB,AAAB,AAAB
2026-01-20T16:00:00Z London,AAAA,60.82853126525879,17.423812866210938,17.996528148651123,18,AAAA,AAAB,AAAB,AAAB
2026-01-20T17:00:00Z London,AAAA,60.98102633158366,17.556325435638428,18.005509853363037,18,AAAA,AAAB,AAAB,AAAB
2026-01-20T18:00:00Z London,AAAA,61.09172693888346,17.522634506225586,18.023479620615642,18,AAAA,AAAB,AAAB,AAAB
2026-01-20T19:00:00Z London,AAAA,60.868824323018394,17.504666010538738,17.994283358256023,18,AAAA,AAAB,AAAB,AAAB
2026-01-20T20:00:00Z London,AAAA,59.10669803619385,17.470978260040283,18.023478984832764,18,AAAA,AAAB,AAAB,AAAB
2026-01-20T21:00:00Z London,AAAA,59.28603172302246,17.54060173034668,17.935888131459553,18,AAAA,AAAB,AAAB,AAAB
2026-01-20T22:00:00Z London,AAAA,60.65558433532715,17.533865451812744,18.00101900100708,18,AAAA,AAAB,AAAB,AAAB
2026-01-20T23:00:00Z London,AAAA,61.482887268066406,17.56530777613322,17.97406752904256,18,AAAA,AAAB,AAAB,AAAB
2026-01-21T00:00:00Z London,AAAA,62.73259894053141,17.509160041809082,18.01000452041626,18,AAAA,AAAB,AAAB,AAAB
2026-01-21T01:00:00Z London,AAAA,63.570133209228516,17.74498462677002,18.04144811630249,18,AAAA,AAAB,AAAB,AAAB
2026-01-21T02:00:00Z London,AAAA,67.69522603352864,17.77867317199707,17.976318041483562,18,AAAA,AAAB,AAAB,AAAB
2026-01-21T03:00:00Z London,AAAA,69.06262969970703,17.915673573811848,17.983055591583252,18,AAAA,AAAB,AAAB,AAAB
2026-01-21T04:00:00Z London,AAAA,70.81762440999348,17.98754644393921,18.016741434733074,18,AAAA,AAAB,AAAB,AAAB
2026-01-21T05:00:00Z London,AAAA,71.15498606363933,18.04369354248047,17.998775482177734,18,AAAA,AAAB,AAAB,AAAB
2026-01-21T06:00:00Z London,AAAA,70.74971199035645,18.016742706298828,18.027973016103108,18,AAAA,AAAB,AAAB,AAAB
2026-01-21T07:00:00Z London,AAAA,71.92386372884114,18.102089881896973,18.001022179921467,18,AAAA,AAAB,AAAB,AAAB
2026-01-21T08:00:00Z London,AAAA,78.76710383097331,18.295237859090168,18.03920269012451,18,AAAA,AAAB,AAAB,AAAB
2026-01-21T09:00:00Z London,AAAA,68.72327868143718,17.524878184000652,18.043691635131836,18,AAAA,AAAB,AAAB,AAAB
2026-01-21T10:00:00Z London,AAAA,60.73377354939779,17.367663860321045,18.03470802307129,18,AAAA,AAAB,AAAB,AAAB
2026-01-21T11:00:00Z London,AAAA,58.27595742543539,17.34745184580485,17.9987735748291,18,AAAA,AAAB,AAAB,AAAB
2026-01-21T12:00:00Z London,AAAA,58.375369707743324,17.347453117370605,18.016740163167317,18,AAAA,AAAB,AAAB,AAAB
2026-01-21T13:00:00Z London,AAAA,59.48556327819824,17.35867961247762,17.992037296295166,18,AAAA,AAAB,AAAB,AAAB
2026-01-21T14:00:00Z London,AAAA,60.4551477432251,17.374402046203613,17.98754580815633,18,AAAA,AAAB,AAAB,AAAB
2026-01-21T15:00:00Z London,AAAA,60.41703128814697,17.414831161499023,18.02347771326701,18,AAAA,AAAB,AAAB,AAAB
2026-01-21T16:00:00Z London,AAAA,60.653651555379234,17.43504571914673,17.992037296295166,18,AAAA,AAAB,AAAB,AAAB
2026-01-21T17:00:00Z London,AAAA,59.51435375213623,17.376646200815838,17.971824010213215,18,AAAA,AAAB,AAAB,AAAB
2026-01-21T18:00:00Z London,AAAA,58.16514269510905,17.36766258875529,17.989789962768555,18,AAAA,AAAB,AAAB,AAAB
2026-01-21T19:00:00Z London,AAAA,58.31017144521078,17.369910558064777,18.027973016103108,18,AAAA,AAAB,AAAB,AAAB
2026-01-21T20:00:00Z London,AAAA,57.34476407368978,17.340713659922283,18.054922580718994,18,AAAA,AAAB,AAAB,AAAB
2026-01-21T21:00:00Z London,AAAA,56.620009422302246,17.42156680425008,17.98080889383952,18,AAAA,AAAB,AAAB,AAAB
2026-01-21T22:00:00Z London,AAAA,56.34923712412516,17.414831161499023,18.005513032277424,18,AAAA,AAAB,AAAB,AAAB
2026-01-21T23:00:00Z London,AAAA,56.42158857981364,17.266597429911297,17.985299746195476,18,AAAA,AAAB,AAAB,AAAB
2026-01-22T00:00:00Z London,AAAA,57.041563987731934,17.43503999710083,17.978561560312908,18,AAAA,AAAB,AAAB,AAAB
2026-01-22T01:00:00Z London,AAAA,58.17780844370524,17.4911896387736,17.985297838846844,18,AAAA,AAAB,AAAB,AAAB
2026-01-22T02:00:00Z London,AAAA,59.332295735677086,17.549588044484455,17.989789962768555,18,AAAA,AAAB,AAAB,AAAB
2026-01-22T03:00:00Z London,AAAA,59.45515727996826,17.515896320343018,18.052676518758137,18,AAAA,AAAB,AAAB,AAAB
2026-01-22T04:00:00Z London,AAAA,59.374169985453285,17.47996250788371,18.043692270914715,18,AAAA,AAAB,AAAB,AAAB
2026-01-22T05:00:00Z London,AAAA,60.24301528930664,17.533864816029865,18.043692270914715,18,AAAA,AAAB,AAAB,AAAB
2026-01-22T06:00:00Z London,AAAA,61.26650333404541,17.47097698847453,18.02796983718872,18,AAAA,AAAB,AAAB,AAAB
2026-01-22T07:00:00Z London,AAAA,63.6055850982666,17.461995283762615,17.985297838846844,18,AAAA,AAAB,AAAB,AAAB
2026-01-22T08:00:00Z London,AAAA,64.96867720286052,17.581027666727703,18.012250582377117,18,AAAA,AAAB,AAAB,AAAB
2026-01-22T09:00:00Z London,AAAA,65.2402712504069,17.596750736236572,18.001020272572834,18,AAAA,AAAB,AAAB,AAAB
2026-01-22T10:00:00Z London,AAAA,64.39199956258138,17.529372851053875,18.007755915323894,18,AAAA,AAAB,AAAB,AAAB
2026-01-22T11:00:00Z London,AAAA,62.19210275014242,17.45076624552409,17.97631613413493,18,AAAA,AAAB,AAAB,AAAB
2026-01-22T12:00:00Z London,AAAA,59.901137351989746,17.533864816029865,18.007755279541016,18,AAAA,AAAB,AAAB,AAAB
2026-01-22T13:00:00Z London,AAAA,61.44293403625488,17.47322368621826,17.94936529795329,18,AAAA,AAAB,AAAB,AAAB
2026-01-22T14:00:00Z London,AAAA,61.30741055806478,17.482206026713055,17.969576676686604,18,AAAA,AAAB,AAAB,AAAB
2026-01-22T15:00:00Z London,AAAA,62.49798107147217,17.614718755086262,18.041446844736736,18,AAAA,AAAB,AAAB,AAAB
2026-01-22T16:00:00Z London,AAAA,62.83073806762695,17.792150020599365,18.016741434733074,18,AAAA,AAAB,AAAB,AAAB
2026-01-22T17:00:00Z London,AAAA,62.351025899251304,17.812360127766926,18.005513668060303,18,AAAA,AAAB,AAAB,AAAB
2026-01-22T18:00:00Z London,AAAA,60.36841297149658,17.693322499593098,18.012247403462727,18,AAAA,AAAB,AAAB,AAAB
2026-01-22T19:00:00Z London,AAAA,59.79654502868652,17.51140483220418,18.001020272572834,18,AAAA,AAAB,AAAB,AAAB
2026-01-22T20:00:00Z London,AAAA,60.519535064697266,17.69557062784831,17.989790598551433,18,AAAA,AAAB,AAAB,AAAB
2026-01-22T21:00:00Z London,AAAA,62.57679430643717,17.762948354085285,17.899951934814453,18,AAAA,AAAB,AAAB,AAAB
2026-01-22T22:00:00Z London,AAAA,61.9795503616333,17.859527269999187,17.97856092453003,18,AAAA,AAAB,AAAB,AAAB
2026-01-22T23:00:00Z London,AAAA,62.81414667765299,17.68883530298869,18.077383200327557,18,AAAA,AAAB,AAAB,AAAB
2026-01-23T00:00:00Z London,AAAA,63.320652643839516,18.04369354248047,17.992036024729412,18,AAAA,AAAB,AAAB,AAAB
2026-01-23T01:00:00Z London,AAAA,63.90279229482015,17.962840398152668,17.9448725382487,18,AAAA,AAAB,AAAB,AAAB
2026-01-23T02:00:00Z London,AAAA,65.40821520487468,17.99653132756551,17.949363390604656,18,AAAA,AAAB,AAAB,AAAB
2026-01-23T03:00:00Z London,AAAA,66.06947835286458,17.9987735748291,17.97407070795695,18,AAAA,AAAB,AAAB,AAAB
2026-01-23T04:00:00Z London,AAAA,67.27806981404622,18.068395773569744,17.983054955800373,18,AAAA,AAAB,AAAB,AAAB
2026-01-23T05:00:00Z London,AAAA,68.12146631876628,18.138021151224773,17.99877421061198,18,AAAA,AAAB,AAAB,AAAB
2026-01-23T06:00:00Z London,AAAA,67.71661313374837,18.277268091837566,17.983055591583252,18,AAAA,AAAB,AAAB,AAAB
2026-01-23T07:00:00Z London,AAAA,70.08801078796387,18.21213674545288,17.969579855600994,18,AAAA,AAAB,AAAB,AAAB
2026-01-23T08:00:00Z London,AAAA,79.8269780476888,18.724210898081463,17.920166492462158,18,AAAA,AAAB,AAAB,AAAB
2026-01-23T09:00:00Z London,AAAA,81.1645056406657,18.80955632527669,18.054923216501873,18,AAAA,AAAB,AAAB,AAAB
2026-01-23T10:00:00Z London,AAAA,80.5817445119222,18.546784083048504,18.00101900100708,18,AAAA,AAAB,AAAB,AAAB
2026-01-23T11:00:00Z London,AAAA,76.77026240030925,18.385075251261394,18.0369553565979,18,AAAA,AAAB,AAAB,AAAB
2026-01-23T12:00:00Z London,AAAA,73.93369674682617,18.513093789418537,17.996528148651123,18,AAAA,AAAB,AAAB,AAAB
2026-01-23T13:00:00Z London,AAAA,70.54561614990234,18.861213843027752,18.039200146993,18,AAAA,AAAB,AAAB,AAAB
2026-01-23T14:00:00Z London,AAAA,68.98378435770671,19.132970650990803,17.987543900807697,18,AAAA,AAAB,AAAB,AAAB
2026-01-23T15:00:00Z London,AAAA,71.54238446553548,19.29243342081706,17.951608339945476,18,AAAA,AAAB,AAAB,AAAB
2026-01-23T16:00:00Z London,AAAA,74.93031056722005,19.48334042231242,17.974068482716877,18,AAAA,AAAB,AAAB,AAAB
2026-01-23T17:00:00Z London,AAAA,76.2313346862793,19.5529629389445,17.98530101776123,18,AAAA,AAAB,AAAB,AAAB
2026-01-23T18:00:00Z London,AAAA,78.39725748697917,19.80899953842163,17.9987735748291,18,AAAA,AAAB,AAAB,AAAB
2026-01-23T19:00:00Z London,AAAA,80.65359751383464,19.870637893676758,17.96283785502116,18,AAAA,AAAB,AAAB,AAAB
2026-01-23T20:00:00Z London,AAAA,81.03438631693523,20.077465057373047,18.02347771326701,18,AAAA,AAAB,AAAB,AAAB
2026-01-23T21:00:00Z London,AAAA,83.12341690063477,20.17950900395711,17.978559652964275,18,AAAA,AAAB,AAAB,AAAB
2026-01-23T22:00:00Z London,AAAA,87.263365427653,20.167260964711506,18.034711201985676,18,AAAA,AAAB,AAAB,AAAB
2026-01-23T23:00:00Z London,AAAA,82.29779434204102,19.609114170074463,17.989789962768555,18,AAAA,AAAB,AAAB,AAAB
2026-01-24T00:00:00Z London,AAAA,81.9050947825114,19.442913850148518,17.994282722473145,18,AAAA,AAAB,AAAB,AAAB
2026-01-24T01:00:00Z London,AAAA,81.59133529663086,19.519272327423096,17.987545172373455,18,AAAA,AAAB,AAAB,AAAB
2026-01-24T02:00:00Z London,AAAA,81.90536626180013,19.651784261067707,17.976314862569172,18,AAAA,AAAB,AAAB,AAAB
2026-01-24T03:00:00Z London,AAAA,81.59578450520833,19.510289986928303,17.976318041483562,18,AAAA,AAAB,AAAB,AAAB
2026-01-24T04:00:00Z London,AAAA,82.04526138305664,19.48333978652954,17.98305368423462,18,AAAA,AAAB,AAAB,AAAB
2026-01-24T05:00:00Z London,AAAA,82.04808680216472,19.377779324849445,18.016740163167317,18,AAAA,AAAB,AAAB,AAAB
2026-01-24T06:00:00Z London,AAAA,80.34059778849284,19.216073036193848,18.01674207051595,18,AAAA,AAAB,AAAB,AAAB
2026-01-24T07:00:00Z London,AAAA,78.51580874125163,18.358124097188313,18.04594151178996,18,AAAA,AAAB,AAAB,AAAB
2026-01-24T08:00:00Z London,AAAA,74.2893835703532,17.35418939590454,18.02796983718872,18,AAAA,AAAB,AAAB,AAAB
2026-01-24T09:00:00Z London,AAAA,72.82320467631023,17.399106820424397,17.996528148651123,18,AAAA,AAAB,AAAB,AAAB
2026-01-24T10:00:00Z London,AAAA,68.73427867889404,17.426058292388916,18.059414704640705,18,AAAA,AAAB,AAAB,AAAB
2026-01-24T11:00:00Z London,AAAA,61.28142897288004,17.473225593566895,18.032463868459065,18,AAAA,AAAB,AAAB,AAAB
2026-01-24T12:00:00Z London,AAAA,60.210328102111816,17.331730047861736,17.922412554423016,18,AAAA,AAAB,AAAB,AAAB
2026-01-24T13:00:00Z London,AAAA,58.190673192342125,17.360928853352863,18.012247403462727,18,AAAA,AAAB,AAAB,AAAB
2026-01-24T14:00:00Z London,AAAA,58.811568895975746,17.32499122619629,18.06390682856242,18,AAAA,AAAB,AAAB,AAAB
2026-01-24T15:00:00Z London,AAAA,59.84138139088949,17.3631755510966,17.965087095896404,18,AAAA,AAAB,AAAB,AAAB
2026-01-24T16:00:00Z London,AAAA,63.94649728139242,17.316007614135742,17.962838490804035,18,AAAA,AAAB,AAAB,AAAB
2026-01-24T17:00:00Z London,AAAA,66.30758603413899,17.372155984242756,17.944873174031574,18,AAAA,AAAB,AAAB,AAAB
2026-01-24T18:00:00Z London,AAAA,65.2901840209961,17.42381223042806,18.05716864267985,18,AAAA,AAAB,AAAB,AAAB
2026-01-24T19:00:00Z London,AAAA,66.0949223836263,17.473222414652508,18.001020272572834,18,AAAA,AAAB,AAAB,AAAB
2026-01-24T20:00:00Z London,AAAA,65.6758352915446,17.46424134572347,17.971825281778973,18,AAAA,AAAB,AAAB,AAAB
2026-01-24T21:00:00Z London,AAAA,63.9926560719808,17.417075316111248,18.007757822672527,18,AAAA,AAAB,AAAB,AAAB
2026-01-24T22:00:00Z London,AAAA,64.28461329142253,17.441782633463543,17.98979314168294,18,AAAA,AAAB,AAAB,AAAB
2026-01-24T23:00:00Z London,AAAA,66.16456604003906,17.437288602193195,17.980806986490887,18,AAAA,AAAB,AAAB,AAAB
2026-01-25T00:00:00Z London,AAAA,67.66800944010417,17.432797114054363,17.962841669718426,18,AAAA,AAAB,AAAB,AAAB
2026-01-25T01:00:00Z London,AAAA,67.03060150146484,17.464240709940594,17.994283358256023,18,AAAA,AAAB,AAAB,AAAB
2026-01-25T02:00:00Z London,AAAA,66.1488037109375,17.47322368621826,17.931396802266438,18,AAAA,AAAB,AAAB,AAAB
2026-01-25T03:00:00Z London,AAAA,65.86260986328125,17.36766258875529,17.97856092453003,18,AAAA,AAAB,AAAB,AAAB
2026-01-25T04:00:00Z London,AAAA,66.43507321675618,17.482205390930176,17.992037296295166,18,AAAA,AAAB,AAAB,AAAB
2026-01-25T05:00:00Z London,AAAA,65.96039772033691,17.502422491709392,18.027971744537354,18,AAAA,AAAB,AAAB,AAAB
2026-01-25T06:00:00Z London,AAAA,65.7607962290446,17.38787778218587,18.06390682856242,18,AAAA,AAAB,AAAB,AAAB
2026-01-25T07:00:00Z London,AAAA,66.3091303507487,17.473223050435383,18.02123483022054,18,AAAA,AAAB,AAAB,AAAB
2026-01-25T08:00:00Z London,AAAA,67.0065066019694,17.441783905029297,17.978562831878662,18,AAAA,AAAB,AAAB,AAAB
2026-01-25T09:00:00Z London,AAAA,66.17595291137695,17.461994012196858,17.989789962768555,18,AAAA,AAAB,AAAB,AAAB
2026-01-25T10:00:00Z London,AAAA,67.39261372884114,17.522634506225586,18.027972380320232,18,AAAA,AAAB,AAAB,AAAB
2026-01-25T11:00:00Z London,AAAA,68.15216954549153,17.311517397562664,18.00775909423828,18,AAAA,AAAB,AAAB,AAAB
2026-01-25T12:00:00Z London,AAAA,66.7859395345052,17.396861394246418,18.03470802307129,18,AAAA,AAAB,AAAB,AAAB
2026-01-25T13:00:00Z London,AAAA,65.1314868927002,17.41482988993327,18.023480892181396,18,AAAA,AAAB,AAAB,AAAB
2026-01-25T14:00:00Z London,AAAA,65.0126215616862,17.41258192062378,18.001020272572834,18,AAAA,AAAB,AAAB,AAAB
2026-01-25T15:00:00Z London,AAAA,67.67300351460774,17.47996123631795,18.018988132476807,18,AAAA,AAAB,AAAB,AAAB
2026-01-25T16:00:00Z London,AAAA,71.29342269897461,17.43504254023234,17.956103483835857,18,AAAA,AAAB,AAAB,AAAB
2026-01-25T17:00:00Z London,AAAA,74.35390981038411,17.25985924402873,17.974071979522705,18,AAAA,AAAB,AAAB,AAAB
2026-01-25T18:00:00Z London,AAAA,74.94435373942058,17.385631720225017,18.010002613067627,18,AAAA,AAAB,AAAB,AAAB
2026-01-25T19:00:00Z London,AAAA,72.33795547485352,17.295796235402424,17.98979314168294,18,AAAA,AAAB,AAAB,AAAB
2026-01-25T20:00:00Z London,AAAA,72.21761894226074,17.35868279139201,17.992036024729412,18,AAAA,AAAB,AAAB,AAAB
2026-01-25T21:00:00Z London,AAAA,72.3097464243571,17.320500373840332,17.985297838846844,18,AAAA,AAAB,AAAB,AAAB
2026-01-25T22:00:00Z London,AAAA,73.40413093566895,17.329484621683758,17.992036024729412,18,AAAA,AAAB,AAAB,AAAB
2026-01-25T23:00:00Z London,AAAA,74.41983159383138,17.286810715993244,17.978562831878662,18,AAAA,AAAB,AAAB,AAAB
2026-01-26T00:00:00Z London,AAAA,79.619140625,17.825835863749187,18.209889094034832,18,AAAAAYAB,AAABAYAA,AAAB,AAAB
2026-01-26T01:00:00Z London,AAAA,75.67409324645996,17.291303475697834,17.987544695536297,18,AAAB,AAAA,AAAB,AAAB
2026-01-26T02:00:00Z London,AAAA,78.72622299194336,17.20820426940918,18.00775909423828,18,AAAB,AAAA,AAAB,AAAB
2026-01-26T03:00:00Z London,AAAA,79.42569351196289,17.241893927256267,18.02347771326701,18,AAAB,AAAA,AAAB,AAAB
2026-01-26T04:00:00Z London,AAAA,82.6573034922282,17.14756186803182,17.98979314168294,18,AAAB,AAAA,AAAB,AAAB
2026-01-26T05:00:00Z London,AAAA,83.91368293762207,17.271090189615887,17.998774846394856,18,AAAB,AAAA,AAAB,AAAB
2026-01-26T06:00:00Z London,AAAA,83.1896406809489,17.327236652374268,18.04144811630249,18,AAAB,AAAA,AAAB,AAAB
